標的名稱,代碼,幣別,類型,成立日期,風險收益等級,配息頻率,淨值日期,淨值,三個月(%),六個月(%),一年(%),三年(%),成立以來(%),年化標準差,年化Sharpe,年化Beta,規模日期,基金規模,嘉實基金評等,備註
貝萊德新興歐洲基金 A2 美元 II,SHZX8-EQUML097,美元,股票型,2024/05/13,RR5,無,2026/09/11,133.25,4.81,28.84,57.73,-,,24.74,0.56,1.65,-,397百萬,,
原康健人壽標的＿施羅德環球基金系列－環球能源,PYZF1-CRES2,歐元,能源,2007/01/12,RR5,無,2026/09/10,24.6221,7.12,17.22,57.72,51.4,,17.09,0.79,0.72,-,746百萬,,
施羅德環球基金系列－環球能源(歐元)A1-累積,PYZF1-EQESC013,歐元,能源,2007/01/12,RR5,無,2026/09/10,24.6221,7.12,17.22,57.72,51.4,,17.09,0.79,0.72,-,746百萬,,
施羅德環球基金系列－環球能源(美元)A1-累積,PYZE3-EQUSC011,美元,能源,2006/06/30,RR5,無,2026/09/10,28.7326,7.61,16.95,56.42,64.15,,19.23,0.69,0.86,-,746百萬,,
施羅德環球基金系列－環球黃金(美元)A-累積,PYZQ4-EQUSC043,美元,貴重金屬,2016/06/29,RR5,無,2026/09/10,461.0359,28.12,-7.65,56.09,341.88,,37.94,0.39,1,-,"1,718百萬",,
貝萊德世界礦業基金 A2 歐元,SHZ54-EQEML012,歐元,天然資源,1997/03/24,RR4,無,2026/09/11,101.45,11.63,4.99,55.67,81.1,,23.99,0.56,0.49,-,"6,771百萬",,
原康健人壽標的＿貝萊德全球系列基金－世界礦業基金,SHZ19-CLUS2,美元,天然資源,1997/03/24,RR4,無,2026/09/11,117.78,12.4,5.23,53.94,95.84,,26.59,0.5,0.63,-,"6,771百萬",,
貝萊德世界礦業基金 A2 美元,SHZ19-EQUML004,美元,天然資源,1997/03/24,RR4,無,2026/09/11,117.78,12.4,5.23,53.94,95.84,,26.59,0.5,0.63,-,"6,771百萬",,
原康健人壽標的＿富達基金－亞洲成長趨勢基金,FTZF8-CFUSP,美元,股票型,2006/09/25,RR5,無,2026/09/11,52.59,1.8,28.55,53.82,107.05,,23.66,0.55,1.34,-,"2,653百萬",,
富達基金—亞洲成長趨勢基金 (A股累計美元),FTZF8-EQUFD018,美元,股票型,2006/09/25,RR5,無,2026/09/11,52.59,1.8,28.55,53.82,107.05,,23.66,0.55,1.34,-,"2,653百萬",,
原康健人壽標的＿富達基金－亞洲成長趨勢基金（現金配息）,FTZF7-CFUSQ,美元,股票型,1994/10/03,RR5,年配,2026/09/11,99.21,1.8,28.54,53.81,107.08,,23.65,0.55,1.34,-,"2,653百萬",,
原康健人壽標的＿富達基金－亞洲成長趨勢基金（單位數配息）,FTZF7-CFUSR,美元,股票型,1994/10/03,RR5,年配,2026/09/11,99.21,1.8,28.54,53.81,107.08,,23.65,0.55,1.34,-,"2,653百萬",,
貝萊德新興歐洲基金 A2 歐元 II,SHZX9-EQEML091,歐元,股票型,2024/05/13,RR5,無,2026/09/11,117.91,4.13,27.18,53.41,-,,24.76,0.52,1.66,-,397百萬,,
原康健人壽標的＿富蘭克林黃金基金(本基金之配息來源可能為本金),FLZ01-CKUS6,美元,貴重金屬,1969/05/19,RR5,年配,2026/09/11,52.26,21.96,-5.34,53.27,332.76,,36.84,0.38,0.98,-,2823百萬,,
原康健人壽標的＿百達－生物科技－R歐元,PIC04-CPES1,歐元,生物科技,2006/06/14,RR4,無,2026/09/10,1139.86,15.2,16.83,52.57,78.84,,23.5,0.54,1.26,-,2032百萬,,
原康健人壽標的＿富蘭克林坦伯頓全球投資系列－生技領航基金,FLZ81-CKUSU,美元,生物科技,2000/04/03,RR4,無,2026/09/11,69.59,13.03,14.84,52.14,103.72,,20.94,0.6,1.27,-,2164百萬,,
富蘭克林坦伯頓全球投資系列-生技領航基金A(acc)股,FLZ81-EQUFT006,美元,生物科技,2000/04/03,RR4,無,2026/09/11,69.59,13.03,14.84,52.14,103.72,,20.94,0.6,1.27,-,2164百萬,,
晉達環球策略基金 - 環球黃金基金 C 收益股份,GSF17-EQUIN004,美元,貴重金屬,2004/12/23,RR5,無,2026/09/10,193.37,32.15,-5.02,51.91,263.75,,37.6,0.37,0.99,-,1000百萬,,
施羅德環球基金系列－環球黃金(歐元避險)A-累積,PYZR0-EQUSC044,歐元,貴重金屬,2016/06/29,RR5,無,2026/09/10,345.0646,27.31,-8.93,51.36,306.33,,37.83,0.36,1,-,"1,718百萬",,
原康健人壽標的＿百達－生物科技－R美元,PIC03-CPUS1,美元,生物科技,2000/06/28,RR4,無,2026/09/10,1323.81,15.7,16.46,51.17,93.59,,21.78,0.57,1.2,-,2330百萬,,
百達-生物科技-R 美元,PIC03-EQUPA006,美元,生物科技,2000/06/28,RR4,無,2026/09/10,1323.81,15.7,16.46,51.17,93.59,,21.78,0.57,1.2,-,2330百萬,,
摩根基金－環球天然資源基金 - JPM 環球天然資源(歐元)－A股(分派)(本基金之配息來源可能為本金),JFZ74-EQEJF002,歐元,天然資源,2005/03/14,RR4,年配,2026/09/10,25.83,12.21,6.91,50.86,71.61,,16.54,0.73,0.47,-,1305百萬,,
原康健人壽標的＿貝萊德全球系列基金－世界黃金基金,SHZ18-CLUS3,美元,貴重金屬,1994/12/30,RR5,無,2026/09/11,113.96,30.9,-2.78,50.05,257.91,,37.38,0.36,0.99,-,"9,104百萬",,
貝萊德世界黃金基金 A2 美元,SHZ18-EQUML010,美元,貴重金屬,1994/12/30,RR5,無,2026/09/11,113.96,30.9,-2.78,50.05,257.91,,37.38,0.36,0.99,-,"9,104百萬",,
貝萊德世界黃金基金 A10美元(總報酬穩定配息) - (配現金)(基金之配息來源可能為本金),SHZV6-ECUML040,美元,貴重金屬,2022/10/19,RR5,月配,2026/09/11,31.63,30.79,-2.8,49.96,257.7,,37.31,0.36,0.99,-,"9,104百萬",,
摩根基金－環球天然資源基金 - JPM 環球天然資源(美元)－A股(累計),JFH30-EQUJF019,美元,天然資源,2006/09/12,RR4,無,2026/09/10,25,12.66,6.56,49.43,86.43,,18.97,0.63,0.63,-,1305百萬,,
原康健人壽標的＿摩根基金－環球天然資源基金,JFH30-CBUS6,美元,天然資源,2006/09/12,RR4,無,2026/09/10,25,12.66,6.56,49.43,86.43,,18.97,0.63,0.63,-,1305百萬,,
瀚亞投資-日本動力股票基金A (美元避險),IOFA4-EQUPC009,美元,股票型,2013/09/09,RR4,無,2026/09/11,61.857,5.13,21.37,49.16,108.69,,16.4,0.72,0.63,-,"540,843百萬",,
先機亞太股票入息基金L類累積股(美元)(本基金並無保證收益及配息),SGF42-EQUCG002,美元,股票型,2000/09/13,RR5,無,2026/09/10,9.2802,9.91,27.81,48.51,115.02,,15.09,0.76,1.06,-,264百萬,,
新加坡大華黃金及綜合基金(美元),UOB22-EQUUO003,美元,貴重金屬,1995/07/28,RR5,無,2026/09/10,3.6978,26.75,-4.75,47.85,214.44,,34.21,0.37,0.91,-,138百萬,,
原康健人壽標的＿貝萊德全球系列基金－世界能源基金,SHZA6-CLUS9,美元,能源,2001/04/06,RR5,無,2026/09/11,38.27,11.28,15.17,46.46,52.84,,18.28,0.62,0.79,-,"2,119百萬",,
貝萊德世界能源基金 A2 美元,SHZA6-EQUML005,美元,能源,2001/04/06,RR5,無,2026/09/11,38.27,11.28,15.17,46.46,52.84,,18.28,0.62,0.79,-,"2,119百萬",,
富蘭克林坦伯頓全球投資系列-新興國家基金美元A (Ydis)股,FLZ24-EQUFT010,美元,股票型,1991/02/28,RR5,年配,2026/09/11,79.94,0.79,20.04,45.79,112.48,,19.98,0.56,1.24,-,2430百萬,,
原康健人壽標的＿富蘭克林坦伯頓全球投資系列－亞洲成長基金（單位數配息）,FLZ25-CKUS1,美元,股票型,1991/04/16,RR5,年配,2026/09/11,57.69,1.44,23.45,44.77,91.53,,20.42,0.54,1.13,-,2357百萬,,
原康健人壽標的＿富蘭克林坦伯頓全球投資系列－亞洲成長基金（現金配息）,FLZ25-CKUSL,美元,股票型,1991/04/16,RR5,年配,2026/09/11,57.69,1.44,23.45,44.77,91.53,,20.42,0.54,1.13,-,2357百萬,,
富蘭克林坦伯頓全球投資系列-亞洲成長基金美元A (Ydis)股,FLZ25-EQUFT005,美元,股票型,1991/04/16,RR5,年配,2026/09/11,57.69,1.44,23.45,44.77,91.53,,20.42,0.54,1.13,-,2357百萬,,
安本基金-未來礦業基金 A 累積 美元,ANZ99-EQUAD010,美元,原物料,2010/07/26,RR4,無,2026/09/11,28.6126,4.65,2.69,44.64,66.05,,23.66,0.47,0.74,-,279百萬,,
晉達環球策略基金 - 環球天然資源基金 C 收益股份,GSF26-EQUIN006,美元,天然資源,2008/01/31,RR4,年配,2026/09/10,23.08,11.71,7.05,43.71,79.43,,18.18,0.59,0.69,-,2200百萬,,
瀚亞投資-亞洲股票收益基金Azdmc1(南非幣避險穩定月配) - (配現金)(本基金配息來源可能為本金),IOF76-ECZPC002,南非幣,股票型,2014/02/14,RR4,月配,2026/09/11,11.573,2.77,16.57,43.2,107.25,,15.59,0.67,0.97,-,677百萬,,
瑞銀 (盧森堡) 生化股票基金 (美元),SBZ36-EQUBS002,美元,生物科技,1996/10/15,RR4,無,2026/09/09,1079.56,17.77,16.77,43.04,60.91,,17.29,0.61,1,-,483百萬,,
聯博-亞洲股票基金AD股美元(基金之配息來源可能為本金),ALB11-EQUAB009,美元,股票型,2009/11/30,RR5,月配,2026/09/11,23.48,1.64,12.45,42.73,100.72,,18.75,0.56,1.16,-,492百萬,,
富達基金-新興市場基金,FTZ02-EQUFD007,美元,股票型,1993/10/18,RR5,年配,2026/09/11,51.6,5.26,20.8,42.7,95.49,,20.48,0.52,1.51,-,"3,737百萬",,
聯博-國際科技基金 A股美元,ALZ03-EQUAB003,美元,資訊科技股,1995/10/02,RR4,無,2026/09/11,1542.69,-5.64,28.08,42.21,149.05,,24.23,0.44,1.03,-,"3,203百萬",,
原康健人壽標的＿富蘭克林坦伯頓全球投資系列－天然資源基金,FLZB3-CKUSH,美元,天然資源,2007/07/12,RR4,無,2026/09/11,13.34,7.49,6.46,41.91,61.11,,16.56,0.62,0.67,-,371百萬,,
富蘭克林坦伯頓全球投資系列-天然資源基金美元A(acc)股,FLZB3-EQUFT015,美元,天然資源,2007/07/12,RR4,無,2026/09/11,13.34,7.49,6.46,41.91,61.11,,16.56,0.62,0.67,-,371百萬,,
聯博-亞洲股票基金AD股澳幣避險(基金之配息來源可能為本金),ALB09-EQAAB003,澳幣,股票型,2010/06/30,RR5,月配,2026/09/11,19.06,1.67,12.28,41.68,92.27,,18.57,0.55,1.15,-,492百萬,,
瀚亞投資-亞洲股票收益基金Admc1(美元穩定月配) - (配現金)(本基金配息來源可能為本金),IOF74-ECUPC012,美元,股票型,2014/02/14,RR4,月配,2026/09/11,10.17,2.19,15.84,41.19,97.02,,15.58,0.65,0.96,-,677百萬,,
聯博-新興市場價值基金A股美元,ALZZ5-EQUAB010,美元,股票型,2010/02/26,RR5,無,2026/09/11,93.03,0.41,15.11,41.02,88.78,,18.18,0.56,1.18,-,405百萬,,
摩根基金 - 全方位新興市場基金 - JPM全方位新興市場(美元) - A股(分派) - (配現金)(本基金之配息來源可能為本金),JFH07-ECUJF005,美元,股票型,1994/04/13,RR5,年配,2026/09/10,67.66,3.22,17.87,40.77,84.66,,14.81,0.67,1.14,-,"5,388百萬",,
安本環球-新興市場股票基金,ANZ45-EQUAD006,美元,股票型,2003/06/30,RR5,無,2026/09/11,119.2491,3.59,18.17,39.94,84.56,,18.9,0.53,1.39,-,822百萬,,
瀚亞投資-亞洲股票收益基金Aadmc1(澳幣避險穩定月配) - (配現金)(本基金配息來源可能為本金),IOF75-ECAPC001,澳幣,股票型,2014/02/14,RR4,月配,2026/09/11,9.147,2.1,15.33,39.7,87.8,,15.56,0.63,0.96,-,677百萬,,
原康健人壽標的＿富蘭克林坦伯頓全球投資系列－東歐基金,FLZ55-CKES3,歐元,股票型,1997/11/10,RR5,無,2026/09/11,25.17,13.94,25.54,39.68,114.03,,11.48,0.84,0.57,-,164百萬,,
富蘭克林坦伯頓全球投資系列-東歐基金歐元A (acc)股,FLZ55-EQEFT006,歐元,股票型,1997/11/10,RR5,無,2026/09/11,25.17,13.94,25.54,39.68,114.03,,11.48,0.84,0.57,-,164百萬,,
施羅德環球基金系列－新興市場(美元)A1-累積(基金之配息來源可能為本金),PYZ41-EQUSC006,美元,股票型,2002/01/11,RR5,無,2026/09/10,26.7518,2.85,16.16,39.58,96.94,,15.67,0.62,1.24,-,"7,527百萬",,
安聯亞洲總回報股票基金-AM穩定月收類股(美元) - (配現金)(基金之配息來源可能為本金),TLZ65-ECUAL001,美元,股票型,2014/02/04,RR5,月配,2026/09/11,17.4424,1.29,18.61,39.37,84.81,,20.53,0.48,1.23,-,455百萬,,
安聯亞洲總回報股票基金─A配息類股 (美元)(基金之配息來源可能為本金),TLH03-EQUAL002,美元,股票型,2004/05/28,RR5,年配,2026/09/11,55.8695,1.27,18.59,39.33,84.75,,20.53,0.48,1.23,-,455百萬,,
瀚亞投資-日本動力股票基金A (美元),IOFA3-EQUPC045,美元,股票型,2011/02/07,RR4,無,2026/09/11,36.938,9.33,23.81,39.29,77.6,,19.06,0.52,0.6,-,"540,843百萬",,
施羅德環球基金系列－新興市場優勢(美元)A1-累積,PYZG9-EQUSC015,美元,股票型,2007/01/19,RR5,無,2026/09/10,32.1978,4.48,18.32,39,93.12,,15.68,0.61,1.23,-,"3,588百萬",,
安聯東方入息基金 - A 配息類股(美元避險) - (配現金)(本基金之配息來源可能為本金且無保證收益及配息),TLZ67-BGUAL002,美元,平衡型,2014/02/18,RR4,年配,2026/09/11,46.451,-0.33,10.48,38.54,98.85,,18.01,0.53,1.11,-,"2,115百萬",,
先機全球新興市場基金L類累積(美元),SGF76-EQUCG003,美元,股票型,2010/09/23,RR5,無,2026/09/10,24.6189,2.94,16.81,38.43,80.4,,16.6,0.57,1.16,-,21百萬,,
聯博-新興市場成長基金 A股美元(基金之配息來源可能為本金),ALZ05-EQUAB001,美元,股票型,1992/10/30,RR5,無,2026/09/11,76.08,1.47,18.93,38.2,86.79,,18.3,0.52,1.26,-,698百萬,,
高盛基金III - 高盛亞洲收益基金X股美元(本基金之配息來源可能為本金且並無保證收益及配息),ANZ53-EQUIG008,美元,股票型,2001/10/12,RR5,無,2026/09/10,1997.67,-1.77,9.34,38.13,105.42,,19.01,0.5,1.21,-,186百萬,,
高盛基金III - 高盛亞洲收益基金X股美元(月配息) - (配現金)(本基金之配息來源可能為本金且並無保證收益及配息),ANZD10-ECUIG003,美元,股票型,2013/11/05,RR5,月配,2026/09/10,238.15,-1.77,9.33,38.12,105.44,,19.01,0.5,0.87,-,186百萬,,
施羅德環球基金系列－亞洲優勢(美元)A-累積(基金之配息來源可能為本金),PYZ83-EQUSC021,美元,股票型,2000/01/17,RR5,無,2026/09/10,37.3964,2.69,18.59,38.05,85.21,,17.16,0.55,1.08,-,"6,668百萬",,
富蘭克林坦伯頓全球投資系列-東歐基金美元A (acc)股,FLZ86-EQUFT016,美元,股票型,2005/10/25,RR5,無,2026/09/11,29.16,14.08,25.74,37.94,130.88,,14.74,0.63,0.76,-,164百萬,,
摩根亞洲增長基金,JFH17-EQUJF008,美元,股票型,2007/05/14,RR5,無,2026/09/10,30.4,2.88,20.06,37.93,81.71,,15.84,0.59,1.01,-,838百萬,,
安聯亞洲總回報股票基金-AM穩定月收類股(澳幣避險) - (配現金)(基金之配息來源可能為本金),TLZ66-ECAAL001,澳幣,股票型,2014/02/04,RR5,月配,2026/09/11,14.7829,1.2,18.07,37.87,75.91,,20.39,0.47,1.22,-,455百萬,,
晉達環球策略基金 - 亞洲股票基金 C 收益股份,GSF22-EQUIN003,美元,股票型,2000/06/30,RR5,年配,2026/09/10,101.66,3.37,19.24,37.55,102.71,,16.74,0.56,1.11,-,3300百萬,,
富達基金－日本價值基金 (A股累計美元避險),FTZN10-EQUFD049,美元,股票型,2014/01/10,RR4,無,2026/09/11,53.74,1.63,9.74,37.3,110.66,,17.98,0.52,0.3,-,"548,485百萬",,
聯博-新興市場成長基金A股澳幣避險(基金之配息來源可能為本金),ALZW8-EQAAB001,澳幣,股票型,2010/07/30,RR5,無,2026/09/11,30.36,1.5,18.92,37.19,78.38,,18.16,0.51,1.24,-,698百萬,,
高盛基金III - 高盛亞洲收益基金X股對沖級別澳幣(月配息) - (配現金)(本基金之配息來源可能為本金且並無保證收益及配息),ANZD11-ECAIG003,澳幣,股票型,2013/11/04,RR5,月配,2026/09/10,239.6,-4.78,6.54,36.96,101.06,,18.84,0.49,0.86,-,186百萬,,
原康健人壽標的＿施羅德環球基金系列－新興歐洲,PYZ61-CRES0,歐元,股票型,2003/07/14,RR5,無,2026/09/10,34.2995,11.86,21.56,36.81,113.78,,13.66,0.66,0.92,-,"1,737百萬",,
施羅德環球基金系列－新興歐洲(歐元)A1-累積,PYZ61-EQESC008,歐元,股票型,2003/07/14,RR5,無,2026/09/10,34.2995,11.86,21.56,36.81,113.78,,13.66,0.66,0.92,-,"1,737百萬",,
百達-機器人科技-R美元,PIC50-EQUPA001,美元,資訊科技股,2015/10/07,RR4,無,2026/09/10,542.22,9.16,27.58,36.6,104.23,,23,0.41,0.81,-,12871百萬,,
法巴日本股票基金 C (日幣),PAZ11-EQJBN001,日圓,股票型,1990/03/27,RR4,無,2026/09/10,15031,2.03,12.55,35.97,90.97,,12.43,0.71,0.46,-,88486百萬,,
施羅德環球基金系列－新興歐洲(美元)A1-累積,PYZD6-EQUSC035,美元,股票型,2006/04/24,RR5,無,2026/09/10,39.6446,12.38,21.28,35.68,131.77,,16.77,0.53,1.18,-,"1,737百萬",,
安聯全球新興市場高股息基金- AM穩定月收類股(南非幣避險) - (配現金)(本基金之配息來源可能為本金且無保證收益及配息),TLZA7-ECZAL001,南非幣,股票型,2016/08/02,RR5,月配,2026/09/11,276.13,6.23,16.06,35.29,94.06,,11.83,0.73,0.9,-,453百萬,,
安聯東方入息基金－A配息類股 - (配股數)(本基金之配息來源可能為本金且無保證收益及配息),TLZ55-BLUAL001,美元,平衡型,2003/11/03,RR4,年配,2026/09/11,326.79,2.77,11.96,35.11,82.65,,20.43,0.44,1.31,-,"2,115百萬",,
原康健人壽標的＿安聯東方入息基金（單位數配息）(本基金之配息來源可能為本金且無保證收益及配息),TLZ55-CAUA0,美元,平衡型,2003/11/03,RR4,年配,2026/09/11,326.79,2.77,11.96,35.11,82.65,,20.43,0.44,1.31,-,"2,115百萬",,
原康健人壽標的＿貝萊德全球系列基金－新興市場基金,SHZ16-CLUS0,美元,股票型,1993/12/01,RR5,無,2026/09/11,58.93,2.93,16.72,34.82,62.7,,20.82,0.43,1.53,-,798百萬,,
貝萊德新興市場基金 A2 美元,SHZ16-EQUML011,美元,股票型,1993/12/01,RR5,無,2026/09/11,58.93,2.93,16.72,34.82,62.7,,20.82,0.43,1.53,-,798百萬,,
景順開發中市場基金A-年配息股 美元,CTH08-EQUIV011,美元,股票型,1992/09/02,RR5,年配,2026/09/11,100.02,7.4,15.02,34.67,96.31,,11.58,0.74,0.92,-,"3,536百萬",,
安本基金-日本永續股票基金 A 累積 日圓,ANZ33-EQJAD001,日圓,股票型,1988/04/26,RR4,無,2026/09/11,1208.2093,1.95,11.58,34.37,87.41,,13.54,0.63,0.67,-,"97,466百萬",,
高盛基金III - 高盛新興市場增強股票基金X股美元(本基金非屬環境、社會及治理相關主題之境外基金),ANZ66-EQUIG002,美元,股票型,1994/07/04,RR5,無,2026/09/10,3270.24,2.26,15.42,34.11,85.87,,14.08,0.6,1.06,-,1612百萬,,
原康健人壽標的＿施羅德環球基金系列－新興亞洲,PYZ02-CRUS1,美元,股票型,2004/01/09,RR5,無,2026/09/10,75.2075,4.44,17.13,34.05,81.91,,17.87,0.48,1.15,-,"6,190百萬",,
施羅德環球基金系列－新興亞洲(美元)A1-累積,PYZ02-EQUSC005,美元,股票型,2004/01/09,RR5,無,2026/09/10,75.2075,4.44,17.13,34.05,81.91,,17.87,0.48,1.15,-,"6,190百萬",,
施羅德環球基金系列－亞洲股息基金(美元)A-月配固定 - (配現金)(基金之配息來源可能為本金且並無保證收益及配息),PYZO0-ECUSC005,美元,股票型,2013/09/18,RR5,月配,2026/09/10,96.085,5.38,15.67,33.72,81.36,,10.64,0.78,0.77,-,269百萬,,
施羅德環球基金系列－亞洲股息基金(美元)A-累積(基金之配息來源可能為本金且並無保證收益及配息),PYH31-EQUSC023,美元,股票型,2013/09/18,RR5,無,2026/09/10,238.0457,5.37,15.67,33.72,81.41,,10.63,0.78,0.77,-,269百萬,,
富蘭克林坦伯頓全球投資系列-全球氣候變遷基金美元避險A(acc)股-H1,FLZK8-EQUFT042,美元,股票型,2018/04/06,RR3,無,2026/09/11,25.39,2.75,11.56,33.56,47.02,,10.83,0.76,1.04,-,1296百萬,,
富達基金－日本價值基金 (A2股日圓) - (配現金),FTZA66-ECJFD059,日圓,股票型,2003/01/30,RR4,年配,2026/09/11,11375.6,0.94,8.08,33.41,87.76,,17.87,0.47,0.3,-,"548,485百萬",,
M&G日本基金 A(歐元),MMG07-EQEPC001,歐元,股票型,2018/10/26,RR4,無,2026/09/10,39.5282,7.97,16.1,32.6,65.57,,11.59,0.7,0.43,-,1704百萬,,
貝萊德世界科技基金 A10 美元(總報酬穩定配息) - (配現金)(基金之配息來源可能為本金),SHZV9-ECUML033,美元,資訊科技股,2022/10/26,RR4,月配,2026/09/11,20.96,0.92,32.03,32.53,129.58,,25.46,0.34,1.07,-,"20,818百萬",,
貝萊德世界科技基金 A10美元(總報酬穩定配息) - (配股數)(基金之配息來源可能為本金),SHZV9-EQUML039,美元,資訊科技股,2022/10/26,RR4,月配,2026/09/11,20.96,0.92,32.03,32.53,129.58,,25.46,0.34,1.07,-,"20,818百萬",,
原康健人壽標的＿貝萊德世界科技基金,SHZ71-CLUSF,美元,資訊科技股,1995/03/03,RR4,無,2026/09/11,147.51,0.89,31.94,32.47,129.62,,25.47,0.34,1.07,-,"20,818百萬",,
貝萊德世界科技基金 A2 美元,SHZ71-EQUML026,美元,資訊科技股,1995/03/03,RR4,無,2026/09/11,147.51,0.89,31.94,32.47,129.62,,25.47,0.34,1.07,-,"20,818百萬",,
安聯全球新興市場高股息基金- AM穩定月收類股(澳幣避險) - (配現金)(本基金之配息來源可能為本金且無保證收益及配息),TLZA6-ECAAL002,澳幣,股票型,2016/08/02,RR5,月配,2026/09/11,18.9583,5.59,14.75,32.14,76.06,,11.79,0.68,0.9,-,453百萬,,
原康健人壽標的＿百達能源轉型－R歐元,PIC44-CPES6,歐元,新能源,2007/05/14,RR4,無,2026/09/10,186.41,-10.86,10.95,31.36,52.1,,18.86,0.43,0.36,-,5088百萬,,
原康健人壽標的＿貝萊德亞洲巨龍基金,SHZK6-CLGB0,英鎊,股票型,1997/01/02,RR5,無,2026/09/11,55.45,3.11,15.74,31.3,59.52,,19.06,0.42,1.01,-,930百萬,,
原康健人壽標的＿安聯全球生物科技基金（現金配息）(本基金自110年11月01日起停止新申購),TLZ45-CAES1,歐元,生物科技,1998/01/09,RR4,年配,2026/09/10,256.28,15.94,12.87,31.25,37.3,,20.7,0.39,1.09,-,277百萬,,
原康健人壽標的＿富蘭克林坦伯頓全球投資系列－全球氣候變遷基金,FLZ27-CKES0,歐元,股票型,1991/04/26,RR3,年配,2026/09/11,40.41,2.39,10.57,31.13,39.86,,10.79,0.71,1.04,-,1296百萬,,
富蘭克林坦伯頓全球投資系列-全球氣候變遷基金歐元A(acc)股,FLZH3-EQEFT043,歐元,股票型,2001/05/14,RR3,無,2026/09/11,46.18,2.37,10.56,31.12,39.85,,10.79,0.71,1.04,-,1296百萬,,
原康健人壽標的＿貝萊德亞洲巨龍基金,SHZK7-CLUSD,美元,股票型,1997/01/02,RR5,無,2026/09/11,75.03,4.48,16.67,31.1,72.28,,20.22,0.4,1.21,-,930百萬,,
原康健人壽標的＿富達基金－新興歐非中東基金,FTZG3-CFUS5,美元,股票型,2007/06/11,RR5,年配,2026/09/11,17.3,13.6,15.67,30.77,108.91,,16.86,0.47,1.09,-,357百萬,,
原康健人壽標的＿富達基金－新興歐非中東基金（現金配息）,FTZG3-CFUSD,美元,股票型,2007/06/11,RR5,年配,2026/09/11,17.3,13.6,15.67,30.77,108.91,,16.86,0.47,1.09,-,357百萬,,
富達基金—新興歐非中東基金 (A股美元),FTZG3-EQUFD022,美元,股票型,2007/06/11,RR5,年配,2026/09/11,17.3,13.6,15.67,30.77,108.91,,16.86,0.47,1.09,-,357百萬,,
安聯全球新興市場高股息基金─AT累積類股 (歐元),TLZ61-EQEAL001,歐元,股票型,2007/06/15,RR5,無,2026/09/11,220.71,5.18,13.93,30.65,73.68,,11.83,0.65,0.9,-,453百萬,,
瑞銀 (盧森堡) 全球收益股票基金 (美元) (月配息) - (配現金)(本基金之配息來源可能為本金),SBZF7-ECUBS007,美元,股票型,2020/09/14,RR4,月配,2026/09/09,123.58,6.34,20.62,30.62,67.97,,8.09,0.93,0.45,-,599百萬,,
原康健人壽標的＿富達基金－亞洲股票ESG基金,FTZ11-CFUS0,美元,股票型,1990/10/01,RR5,年配,2026/09/11,16.31,2.45,16,30.17,64.08,,15.91,0.48,0.97,-,"3,133百萬",,
原康健人壽標的＿富達基金－亞洲股票ESG基金（現金配息）,FTZ11-CFUSC,美元,股票型,1990/10/01,RR5,年配,2026/09/11,16.31,2.45,16,30.17,64.08,,15.91,0.48,0.97,-,"3,133百萬",,
富達基金－亞洲股票ESG基金 (A股美元),FTZ11-EQUFD013,美元,股票型,1990/10/01,RR5,年配,2026/09/11,16.31,2.45,16,30.17,64.08,,15.91,0.48,0.97,-,"3,133百萬",,
百達-能源轉型-R美元,PIC43-EQUPA005,美元,新能源,2007/05/14,RR4,無,2026/09/10,216.48,-10.47,10.6,30.16,64.62,,19.22,0.41,0.49,-,5834百萬,,
安聯智慧城市收益基金-AMf2固定月配類股(美元) - (配現金)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),TLZM7-BGUAL073,美元,平衡型,2022/05/20,RR4,月配,2026/09/11,130.16,-0.19,16.41,30.05,81.18,,12.82,0.59,1.08,-,"1,344百萬",,
安聯智慧城市收益基金-AMf2固定月配類股(美元) - (配股數)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),TLZM7-BSUAL072,美元,平衡型,2022/05/20,RR4,月配,2026/09/11,130.16,-0.19,16.41,30.05,81.18,,12.82,0.59,1.08,-,"1,344百萬",,
安聯智慧城市收益基金-AMg穩定月收總收益類股(美元) - (配現金)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),TLZM8-BGUAL075,美元,平衡型,2021/05/03,RR4,月配,2026/09/11,10.9627,-0.19,16.41,30.04,81.16,,12.81,0.59,1.08,-,"1,344百萬",,
安聯智慧城市收益基金-AMg穩定月收總收益類股(美元) - (配股數)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),TLZM8-BSUAL074,美元,平衡型,2021/05/03,RR4,月配,2026/09/11,10.9627,-0.19,16.41,30.04,81.16,,12.81,0.59,1.08,-,"1,344百萬",,
安聯智慧城市收益基金-AT累積類股(美元)(本基金有相當比重投資於非投資等級之高風險債券),TLZM9-BLUAL076,美元,平衡型,2019/06/24,RR4,無,2026/09/11,25.832,-0.2,16.39,30.01,81.05,,12.81,0.59,1.08,-,"1,344百萬",,
富蘭克林坦伯頓全球投資系列-拉丁美洲基金美元A (acc)股,FLH19-EQUFT004,美元,股票型,2001/05/14,RR5,無,2026/09/11,93.13,4.96,0.4,29.87,47.52,,25.25,0.32,1,-,615百萬,,
